INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAGS
202108,520248,CONDITIONER FOR HAIR,1,1,103.431,102.984,0.75,0.48,0.57, 
202108,520249,BABY WIPES 50-85,1,1,107.855,108.125,0.75,0.48,0.57, 
202108,520250,NAIL VARNISH BOTTLE 6 - 14mls,2,1,98.866,98.23,0.75,0.48,0.57, 
202108,520251,COUGH LIQUID BOTTLE 150-200MLS,1,1,107.951,107.588,1.4,0.48,1.12, 
202108,520252,BODY M'RISING LOTION 200-400ML,2,1,97.543,95.514,0.75,0.48,0.57, 
202108,520253,SELF TANNING PRODUCT,2,1,101.703,100.675,0.5,0.48,0.38, 
202108,520254,HAND HYGIENE GEL 50 -150ML,1,1,101.117,100.479,0.5,0.32,0.38, 
202108,520301,MAN'S HAIRCUT,2,1,103.12,102.953,1.32,1.3,0.88, 
202108,520303,WOMEN'S HRDRESSING-CUT/BLOWDRY,2,1,103.053,102.906,1.68,1.43,1.12, 
202108,520305,PRIVATE HEALTH CARE 1,1,0,107.338,107.338,0.56,1.17,0.56, 
202108,520306,PRIVATE HEALTH CARE 2,1,0,101.919,101.919,0.42,0.91,0.42, 
202108,520311,WOMENS HIGHLIGHTING,2,1,103.052,102.931,1.02,0.91,0.68, 
202108,520313,NON-NHS MEDICINE-PHYSIOTHERAPY,2,1,101.56,101.41,1.06,0.52,1.06, 
202108,520318,SLIMMING CLUBS,1,0,100.004,100.004,0.96,1.04,0.64, 
202108,520319,LA SUPPORTED RES IN RET HOMES,1,0,102.302,102.302,0.24,0,0.19, 
202108,520321,PRIVATE HEALTH CARE 3,1,0,107.338,107.338,0.88,0,0.66, 
202108,520322,PRIVATE HEALTH CARE 4,1,0,101.919,101.919,0.72,0,0.54, 
202108,520324,RESIDENTIAL HOME,2,1,103.889,103.747,0.96,0.26,0.76, 
202108,520325,NURSING HOME,2,1,103.712,103.548,1.6,0.26,1.2, 
202108,520326,PRIVATE DENTAL EXAMINATION,2,1,101.615,101.331,1.18,1.3,1.18, 
202108,520327,NHS DENTAL CHARGES,1,0,104.944,104.944,0.82,0.91,0.82, 
202108,520328,DENTAL INSURANCE,1,0,100.082,100.082,0.46,0.91,0.46, 
202108,520330,SELF PAY OPERATIONS,1,0,102.159,102.159,0.8,0.52,0.6, 
202108,520331,BASIC MANICURE,2,1,101.143,101.034,1.02,1.04,0.68, 
202108,520332,NON NHS CHIROPRACTOR,2,1,101.668,101.607,0.94,0.39,0.94, 
202108,520333,NEXT DAY BOUQUET DELIVERY - UK,1,0,100.2,100.2,0.12,0.13,0.1, 
202108,610101,3-YEAR-OLD SECOND-HAND CAR,1,0,114.973,114.973,8,15.12,6, 
202108,610102,2-YEAR-OLD SECOND-HAND CAR,1,0,115.818,115.818,8,15.12,6, 
202108,610110,CARAVANS,1,0,100.539,100.524,10.26,1.68,7.98, 
202108,610112,MOTORCYCLES,1,0,104.086,104.079,0.99,1.12,0.99, 
202108,610113,NEW PETROL/DIESEL CARS,1,0,101.856,101.856,16.72,17.36,13.68, 
202108,610114,ELECTRIC/HYBRID CARS,1,0,100.168,100.168,5.28,5.6,4.32, 
202108,610204,"CAR TYRE, STATE SIZE",2,1,106.796,105.975,0.85,0.9,0.68, 
202108,610207,MOTOR-CAR SPARE PARTS,2,0,102.294,102.193,1.4,0.9,1.12, 
202108,610221,WINDSCREEN WIPER BLADES,2,1,109.573,107.293,1.35,0.9,1.08, 
202108,610227,"CAR MOT TEST FEE, VAT EXEMPT",2,1,101.091,100.838,1.26,0.6,0.99, 
202108,610228,ROADSIDE RECOVERY SERVICE,1,0,103.594,103.519,1.68,0.6,1.32, 
202108,610231,CAR SERVICE- LOCAL GARAGE,2,1,102.124,101.905,2.8,1.2,2.2, 
202108,610232,CAR SERVICE- MAIN DEALER,2,1,101.359,101.115,3.08,1.2,2.42, 
202108,610235,CAR REPAIRS MAIN DEALER,2,1,100.607,100.549,6.72,2.55,5.28, 
202108,610236,CAR REPAIRS LOCAL GARAGE,2,1,100.838,100.727,6.72,2.55,5.28, 
202108,610237,CAR BULB 12 VOLT SPECIFY WATTS,2,1,103.195,102.069,1.4,0.9,1.12, 
202108,610238,CAR WASH HAND OR AUTOMATIC,2,1,101.9,101.726,1.4,0.6,1.1, 
202108,610239,EXHAUST FITTING FAST FIT CENT,2,1,103.34,102.907,2.8,1.05,2.2, 
202108,610241,WHEEL ALIGNMENT,2,1,101.884,101.689,2.8,1.05,2.2, 
202108,610303,OIL PER LITRE-MULTIGRADE,1,1,104.836,105.67,0.27,0.28,0.21, 
202108,610307,ULTRA LOW SULPHUR DIESEL RPI,1,0,113.841,113.841,0,10.64,0, 
202108,610308,ULTRA LOW SULPHUR PETROL RPI,1,0,115.979,115.979,0,17.08,0, 
202108,610309,ULTRA LOW SULPHUR DIESEL CPI,1,0,113.043,113.043,9.99,0,7.77, 
202108,610310,ULTRA LOW SULPHUR PETROL CPI,1,0,115.384,115.384,16.74,0,13.02, 
202108,610409,VEHICLE EXCISE DUTY,1,0,103.174,103.174,9.52,5.06,7.48, 
202108,610417,CAR INSURANCE,2,0,107.993,103.289,2.79,17.94,1.86, 
202108,620101,LONDON TRANSPORT RAIL FARES,1,0,102.6,102.6,1.47,1.2,1.05, 
202108,620105,OTHER UNDERGROUND/METRO FARES,1,0,102.831,102.831,0.21,0.18,0.15, 
202108,620106,EURO TUNNEL FARES,1,0,130.833,130.833,0.35,0.3,0.25, 
202108,620107,RAIL FARES,1,0,102.587,102.587,4.97,4.32,3.55, 
202108,620203,COACH FARES,1,0,78.633,78.633,1.1,0.9,0.8, 
202108,620205,BUS FARES,1,0,101.158,101.158,2.86,2.1,2.08, 
202108,620302,TAXI FARES,2,0,100.06,100.059,1.54,0.96,1.12, 
202108,620303,SELF-DRIVE VAN HIRE,2,1,104.122,103.28,0.7,0.16,0.55, 
202108,620304,PUSHCHAIR/STROLLER,2,1,108.611,107.266,1.35,0.32,1.08, 
202108,620307,SELF-DRIVE CAR HIRE BASIC 24HR,2,1,123.363,118.691,0.7,0.16,0.55, 
202108,620308,MINICAB FARE FOR 2 MILES,1,2,100.745,100.771,1.43,0.96,1.04, 
202108,620310,AIR FARES,1,0,156.24,156.24,2,9.76,2, 
202108,620311,SEA FARES,1,0,146.242,146.242,1,0.16,1, 
202108,620313,ROAD TOLLS,1,0,100.597,100.597,0.14,0.48,0.11, 
202108,620314,BOATS,2,0,108.102,100.686,4.14,0.32,3.22, 
202108,620315,CAR PARK CHARGES,2,1,101.738,101.4,0.14,0.48,0.11, 
202108,620317,CHILDS BICYCLE,2,1,112.501,111.52,0.99,0.8,0.99, 
202108,620318,ADULT BIKE,2,1,114.35,113.762,1.02,0.8,1.02, 
202108,620319,CYCLE HELMET 12+ SPEC ROAD/MOU,2,1,102.354,101.46,0.54,0.16,0.45, 
202108,620320,AIRPORT PARKING,2,2,107.461,106.394,0.14,0.48,0.11, 
202108,630122,PC PERIPHERALS,1,0,96.962,95.68,2.79,1.02,2.17, 
202108,630127,PERSONAL COMPUTERS (CPI),2,0,113.566,112.415,0.45,0.3,0.35, 
202108,630129,LAPTOP COMPUTERS,2,0,97.593,96.464,1.8,1.26,1.4, 
202108,630138,DIGITAL RADIO (DAB),2,1,106.731,105.567,0.56,0.12,0.4, 
202108,630153,TABLET COMPUTERS,2,0,97.002,96.538,1.17,0.84,0.91, 
202108,630156,HEADPHONES/EARPHO SPECIFY TYPE,2,1,104.939,103.598,0.49,0.54,0.35, 
202108,630159,"TELEVISION 39"" OR SMALLER",2,1,107.818,105.976,1.82,0.6,1.3, 
202108,630160,"TELEVISION 40"" OR LARGER",2,1,113.611,111.91,1.89,0.66,1.35, 
202108,630161,DIGITAL MEDIA PLAYER,2,0,97.891,97.627,0.14,0.06,0.1, 
202108,630162,PORTABLE SPEAKER,2,1,102.491,101.245,1.33,0.3,0.95, 
202108,630163,SMART SPEAKER,1,0,110.54,110.084,0.45,0.18,0.35, 
202108,630164,DVD/BLU RAY PLAYER,2,1,97.095,96.227,0.14,0.06,0.1, 
202108,630165,PORTABLE DIGITAL MUSIC PLAYER,2,2,99.262,98.576,0.63,0.06,0.45, 
202108,630223,CDS- PURCH OVER INTERNET,1,0,127.028,135.574,1.12,0.13,0.98, 
202108,630224,INTERNET DVDS,1,0,101.832,101.685,0.96,0.11,0.84, 
202108,630225,MUSIC DOWNLOADS,1,0,97.017,98.927,0.96,0.11,0.84, 
202108,630226,RECORDABLE CD PRICE PER CD,2,1,123.178,116.506,0.32,0.03,0.28, 
202108,630228,PRE-RECORDED DVD (FILM),2,2,103.941,99.227,1.44,0.15,1.26, 
202108,630229,PRE-RECORDED DVD (NON-FILM),2,2,110.854,108.922,0.56,0.06,0.49, 
202108,630230,CD ALBUM (TOP 40),1,2,127.297,127.794,1.04,0.12,0.91, 
202108,630231,CD ALBUM (NOT CHART),1,2,96.068,94.94,0.48,0.05,0.42, 
202108,630232,INTERNET BLU-RAY DISC,1,0,96.493,96.031,0.24,0.03,0.21, 
202108,630233,BLU RAY DISC (FILM) FROM CHART,2,2,103.654,99.269,0.48,0.05,0.42, 
202108,630234,COMPUTER SOFTWARE,2,0,100.377,95.738,2.34,0.16,1.82, 
202108,630309,BOXED BOARD GAME: NOT TRAVEL,2,1,105.887,104.88,1.62,0.2,1.26, 
202108,630312,CHILD'S PLASTIC DOLL,2,1,97.241,95.376,1.62,0.5,1.26, 
202108,630313,MODEL RD VEHICLE EG HOT WHEELS,1,1,96.478,97.2,1.62,0.5,1.26, 
202108,630314,CONSTRUCTION TOY: SPEC KIT NO,2,1,97.171,96.059,1.62,0.5,1.26, 
202108,630317,"SLEEPING BAG, ADULT",2,1,105.848,104.524,0.7,0.3,0.56, 
202108,630332,CHILD'S SOFT TOY/TEDDY BEAR,2,1,103.611,100.959,1.35,0.4,1.05, 
202108,630333,COMPUTER GAMES CONSOLE,1,0,100.033,100.033,3.78,0.5,2.94, 
202108,630334,INTERNET COMPUTER GAMES,1,0,89.956,92.121,2.16,0.3,1.68, 
202108,630336,FOOTBALL,2,1,101.985,101.128,0.85,0.3,0.68, 
202108,630340,CARBON FIBRE FISHING ROD,2,2,101.662,101.391,0.55,0.2,0.44, 
202108,630341,PRESCHOOL ACTIVITY TOY,2,1,105.456,102.823,2.7,0.8,2.1, 
202108,630342,BEGINNER'S ACOUSTIC GUITAR,2,2,98.356,97.809,1.44,0.3,1.12, 
202108,630343,MEN'S FOOTBALL BOOTS,2,1,103.763,102.323,0.85,0.3,0.68, 
202108,630345,GOLF BALLS PRICE PER BALL,1,1,101.588,102.402,0.65,0.3,0.52, 
202108,630347,CHILD'S BABY DOLL,2,1,102.855,100.928,1.08,0.3,0.84, 
202108,630348,WATERSPORTS EQUIPMENT,2,0,102.369,102.073,0.9,0.4,0.7, 
202108,630357,SQUASH/TENNIS RACQUET,2,1,121.057,117.149,0.6,0.2,0.48, 
202108,630358,PORTABLE DIGITAL STORAGE DEVIC,2,1,112.567,107.945,0.4,0.2,0.35, 
202108,630359,DIGITAL DEVELOPMENT PER PRINT,2,2,106.26,105.142,0.6,0.4,0.44, 
202108,630365,CRAFT KIT FOR CHILD 5 YRS+,2,1,95.614,92.622,1.62,0.5,1.26, 
202108,630368,ELECTRONIC EDUCATIONAL TOY,2,1,105.985,104.941,0.54,0.2,0.42, 
202108,630369,CHARCOAL BBQ NOT DISPOSABLE,2,1,124.126,123.112,0.25,0.1,0.2, 
202108,630370,DIGITAL COMPACT CAMERAS,2,0,104.351,103.759,1.4,0.3,1.05, 
202108,630371,INTERCHANGEABLE LENS DIGI CAM,2,0,99.749,99.692,1.4,0.3,1.05, 
202108,630372,COMPUTER GAME DOWNLOADS,1,0,82.127,82.666,2.16,0.3,1.68, 
202108,630373,JIGSAW MINIMUM 100 PIECES,2,1,88.547,86.035,0.54,0.2,0.42, 
202108,630374,CHILDS SCOOTER AGE 5-12 YEARS,2,1,99.483,98.512,1.08,0.3,0.84, 
202108,630376,CHILDS SIT & RIDE TOY U'ER 5'S,2,1,96.683,95.993,0.27,0.1,0.21, 
202108,630377,ACTION CAMERA,2,2,100.192,95.572,1.2,0.2,0.9, 
202108,630378,COMPUTER GAME 1,2,2,91.051,88.844,0.81,0.1,0.63, 
202108,630379,COMPUTER GAME 2,2,2,92.495,80.208,0.81,0.1,0.63, 
202108,630380,COMPUTER GAME 3,2,2,86.572,74.385,1.62,0.2,1.26, 
202108,630381,HAND WEIGHTS FOR HOME EXERCISE,2,1,105.621,104.276,0.55,0.2,0.44, 
202108,630407,SUNDAY NEWSPAPERS,1,0,101.388,101.388,0.48,0.3,0.36, 
202108,630408,NATIONAL DAILY NEWSPAPERS,1,0,105.327,105.327,1.72,1.15,1.29, 
202108,630412,PERIODICALS,1,0,101.709,101.709,1.24,1.05,0.93, 
202108,630422,BOOK-REFERENCE (EG ATLAS/DICT),2,2,106.86,104.583,0.09,0.05,0.06, 
202108,630425,BOOK-NON-FICTION-HARD-COVER,2,2,128.728,125.524,0.72,0.4,0.48, 
202108,630426,BOOK-NON-FICTION-PAPER-BACK,1,2,109.227,109.318,0.93,0.55,0.62, 
202108,630434,BOOK ILLUSTRATED FOR UNDER 5,1,2,107.676,107.477,0.21,0.15,0.14, 
202108,630435,BOOK - FICTION - HARD COVER,2,2,125.145,119.899,0.15,0.1,0.1, 
202108,630436,PROVINCIAL NEWSPAPERS,1,0,107.549,107.549,0.56,0.35,0.42, 
202108,630437,BOOK - TEENAGE FICTION,2,2,109.015,107.856,0.21,0.15,0.14, 
202108,630438,EBOOKS,1,2,117.002,126.73,0.09,0.3,0.06, 
202108,630439,BOOK FICTION P/BACK TOP 10,2,2,112.927,110.959,0.39,0.3,0.26, 
202108,630440,"CHILDS BOOK, FICTION 6-12YRS",2,2,112.767,111.694,0.21,0.15,0.14, 
202108,630505,GARDEN SPADE,2,1,105.051,103.781,0.5,0.77,0.4, 
202108,630507,HOUSEPLANT,1,1,101.322,103.208,0.42,0.35,0.35, 
202108,630510,POTTING COMPOST,1,1,109.378,108.693,0.42,0.49,0.35, 
202108,630518,CUT FLOWERS-CARNATIONS-STEM,1,1,100.793,100.961,2.04,1.82,1.7, 
202108,630519,POTTED SHRUB,2,1,103.118,102.031,1.68,1.47,1.4, 
202108,630520,"MOWER ELECTRIC, SPECIFY TYPE",2,1,106.399,105.651,0.6,0.84,0.48, 
202108,630524,INTERNET FLOWERS/BOUQUET,1,0,102.843,102.843,0.54,0.49,0.45, 
202108,630525,PLANT FOOD 800ML-2LT/500G-1.5K,1,1,97.699,97.612,0.36,0.42,0.3, 
202108,630526,"SEEDS,PKT,SPEC VAR(SEASONAL)",1,1,98.404,97.496,0.42,0.35,0.35, 
202108,640119,DIGITAL TV MONTHLY SUBS,1,0,103.861,104.709,2.25,5.32,1.65, 
202108,640124,TV LICENCE,1,0,100.952,100.952,3.45,8.26,2.53, 
202108,640125,TV RENTALS,1,0,100,100,0.15,0.14,0.11, 
202108,640127,DVD RENT/VID ON DEM SUBS SERVS,2,0,100,100,0.3,0.28,0.22, 
202108,640211,HISTORIC MONUMENTS - ADMISSION,1,0,102.908,101.451,0.3,0.14,0.22, 
202108,640212,THEATRE ADULT EVES-FRONT STLLS,2,1,110.269,108.112,1.65,0.98,1.21,PARTIAL
202108,640217,ATTRACTIONS,1,0,123.51,123.51,0.32,0.28,0.24, 
202108,640219,SWIMMING POOL ADM STND ADULT,1,2,100.798,100.821,0.4,0.42,0.3, 
202108,640221,FOOTBALL ADMISSION (GB),1,0,103.835,102.696,0.48,0.42,0.36, 
202108,640222,EXERCISE CLASS UPTO 1HR,1,2,103.805,103.923,0.4,0.42,0.3, 
202108,640224,TEN-PIN BOWLING PER GAME,1,2,102.006,101.826,0.4,0.42,0.3, 
202108,640226,PRIVATE HEALTH CLUB ANNUAL FEE,2,2,104.562,104.2,1.6,1.82,1.2, 
202108,640228,LEISURE CLASSES,1,0,100,100,2.72,3.08,2.04, 
202108,640229,GOLF GREEN FEES,1,0,129.077,129.657,0.4,0.42,0.3, 
202108,640230,HORSERACING ADMISSIONS,1,0,107.131,107.131,0.48,0.42,0.36, 
202108,640234,CINEMA ADMISSION,2,0,104.764,104.508,1.8,0.98,1.32, 
202108,640236,LIVE MUSIC,1,0,114.977,114.977,1.65,0.98,1.21, 
202108,640238,ADMISSION TO CULTURAL EVENT,1,0,116.167,116.167,0.9,0.42,0.66, 
202108,640239,SOCIAL SUBSCRIPTIONS,1,0,100,100,1.65,0.84,1.21, 
202108,640240,LIVERY CHARGES PER WEEK,2,1,101.088,101.049,1.26,0.42,0.98, 
202108,640241,MUSIC STREAMING SUBSCRIPTIONS,1,0,100,100,0.3,0.56,0.22, 
202108,640242,GAMES CONSOLES ONLINE SUB SERV,1,0,98.672,98.445,0.48,0.56,0.36, 
202108,640243,SOFT PLAY SESSION TIME PERIOD,2,1,103.039,103.027,0.32,0.42,0.24, 
202108,640303,FOREIGN HOLIDAYS-INSURANCE,2,0,103.201,101.829,0.21,0.84,0.14, 
202108,640304,FOREIGN HOLIDAYS-LATE BOOKING,2,0,105.047,104.07,1.56,5.88,1.17, 
202108,640305,FOREIGN HOLIDAYS-SELF CATERING,2,0,101.35,100.656,3.24,12.6,2.43, 
202108,640306,FOREIGN HOLIDAYS-HOTELS,2,0,99.666,99.141,3.84,14.7,2.88, 
202108,640307,FOREIGN HOLIDAYS-CRUISES,2,0,100.701,99.435,1.32,5.04,0.99, 
202108,640308,FOREIGN HOLIDAYS-CITY BREAKS,2,0,98.586,98.025,0.6,2.52,0.45, 
202108,640309,FOREIGN HOLIDAYS-COACH HOLIDAY,2,0,97.998,97.938,0.12,0.42,0.09, 
202108,640403,YOUTH HOSTEL ASSOCIATION,1,0,113.154,113.154,0.45,0.1,0.36, 
202108,640404,UK HOLIDAYS SELF CATERING,2,0,105.064,104.264,3.76,3.3,2.96, 
202108,640405,UK HOLIDAYS-EXCL SELF CATERING,2,0,100.976,100.215,1.32,4.9,0.99, 
202108,640406,HOTEL 1 NIGHT PRICE,2,1,139.368,137.086,4.8,1.7,3.84, 
202108,640407,CPI ACCOMODATION SERVICE PROXY,1,0,101.762,101.762,8.1,0,6.48, 
